Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição
19069,MACHADINHO,479.53,1175.02,1031,106,925,1017.66,96.54,,13/10/2004
19069,MACHADINHO,479.85,1417.03,1129,93,1036,1238.93,98.9,,14/10/2004
19069,MACHADINHO,479.95,1325.01,1235,0,1235,1366.37,99.63,,15/10/2004
19069,MACHADINHO,479.8,1075.98,1211,0,1211,1174.01,99.51,,16/10/2004
19069,MACHADINHO,479.94,1401.02,1275,58,1217,1254.27,99.56,,17/10/2004
19069,MACHADINHO,479.96,1751,1733,505,1228,1623.15,99.71,,18/10/2004
19069,MACHADINHO,480.01,1662.28,1617,375,1242,1769.92,100.08,,19/10/2004
19069,MACHADINHO,479.96,1392.72,1438,209,1229,1614.26,99.71,,20/10/2004
19069,MACHADINHO,479.92,1107.99,1144,0,1144,1275.62,99.41,,21/10/2004
19069,MACHADINHO,479.6,911.97,1200,0,1200,1005.75,97.05,,22/10/2004
19069,MACHADINHO,479.52,894,966,0,966,900.56,96.46,,23/10/2004
19069,MACHADINHO,479.9,1158.04,816,0,816,992.06,99.26,,24/10/2004
19069,MACHADINHO,480,1433.01,1343,117,1226,1294.36,100,,25/10/2004
19069,MACHADINHO,479.94,1806,1860,591,1269,1582.74,99.56,,26/10/2004
19069,MACHADINHO,479.99,1543,1498,306,1192,1629.29,99.93,,27/10/2004
19069,MACHADINHO,479.95,1306,1342,205,1137,1397.93,99.63,,28/10/2004
19069,MACHADINHO,479.89,1101.98,1156,143,1013,1165.42,99.19,,29/10/2004
19069,MACHADINHO,479.91,959.01,941,0,941,994.54,99.34,,30/10/2004
19069,MACHADINHO,479.94,875,848,144,704,878.39,99.56,,31/10/2004
19069,MACHADINHO,479.92,842.99,861,172,689,838.27,99.41,,01/11/2004
19069,MACHADINHO,479.94,807.01,789,107,682,779.44,99.56,,02/11/2004
19069,MACHADINHO,479.91,740,767,45,722,730.39,99.34,,03/11/2004
19069,MACHADINHO,479.81,736.99,827,0,827,728.78,98.6,,04/11/2004
19069,MACHADINHO,479.81,830,830,0,830,789.33,98.36,,05/11/2004
19069,MACHADINHO,479.84,861,834,0,834,835.38,98.58,,06/11/2004
19069,MACHADINHO,479.81,771,798,0,798,790.41,98.6,,07/11/2004
19069,MACHADINHO,479.67,682.98,809,0,809,718.99,97.57,,08/11/2004
19069,MACHADINHO,479.46,599.98,789,0,789,645.17,96.02,,09/11/2004
19069,MACHADINHO,479.25,685.97,875,0,875,655.81,94.48,,10/11/2004
19069,MACHADINHO,479.33,871.01,799,0,799,815.41,95.06,,11/11/2004
19069,MACHADINHO,479.93,1278.06,738,0,738,1129.51,99.48,,12/11/2004
19069,MACHADINHO,479.94,1300,1291,358,933,1394.66,98.74,,13/11/2004
19069,MACHADINHO,479.89,1064.99,1110,483,627,1325.28,99.19,,14/11/2004
19069,MACHADINHO,479.8,977.99,1059,344,715,1066.54,98.64,,15/11/2004
19069,MACHADINHO,479.48,928.97,1217,145,1072,970.51,96.17,,16/11/2004
19069,MACHADINHO,479.56,1049.01,977,0,977,994.86,96.4,,17/11/2004
19069,MACHADINHO,479.86,1129.02,859,0,859,1008.55,98.61,,18/11/2004
19069,MACHADINHO,479.71,846.99,982,0,982,891.1,97.86,,19/11/2004
19069,MACHADINHO,479.65,672,726,0,726,708.4,97.42,,20/11/2004
19069,MACHADINHO,479.59,586,640,0,640,592.29,96.98,,21/11/2004
19069,MACHADINHO,479.25,512.96,819,0,819,520.22,94.48,,22/11/2004
19069,MACHADINHO,478.87,467.96,810,0,810,470.99,91.68,,23/11/2004
19069,MACHADINHO,478.45,450.96,829,0,829,437.56,88.58,,24/11/2004
19069,MACHADINHO,477.98,415.48,838,0,838,412.58,85.13,,25/11/2004
19069,MACHADINHO,477.48,423.1,860,0,860,390.81,81.55,,26/11/2004
19069,MACHADINHO,476.99,359.84,788,0,788,370.38,78.05,,27/11/2004
19069,MACHADINHO,476.8,391.98,558,0,558,368.71,76.69,,28/11/2004
19069,MACHADINHO,476.38,396,763,0,763,381.87,73.68,,29/11/2004
19069,MACHADINHO,476.09,425.61,679,0,679,394.93,71.61,,30/11/2004
19069,MACHADINHO,475.83,384.28,607,0,607,422.32,69.79,,01/12/2004
19069,MACHADINHO,475.47,365.91,671,0,671,400.18,67.29,,02/12/2004
19069,MACHADINHO,475.07,379.01,718,0,718,387.57,64.52,,03/12/2004
19069,MACHADINHO,474.92,323.87,451,0,451,364.92,63.4,,04/12/2004
19069,MACHADINHO,474.9,295.06,312,0,312,343.91,63.34,,05/12/2004
19069,MACHADINHO,474.8,309.24,394,0,394,348.09,62.64,,06/12/2004
19069,MACHADINHO,474.7,396.25,481,0,481,377.04,61.95,,07/12/2004
19069,MACHADINHO,474.77,415.33,356,0,356,422.02,62.44,,08/12/2004
19069,MACHADINHO,474.89,457.69,356,0,356,461.23,63.27,,09/12/2004
19069,MACHADINHO,474.99,437.76,353,0,353,481.6,63.96,,10/12/2004
19069,MACHADINHO,475.16,495.07,351,0,351,511.83,65.14,,11/12/2004
19069,MACHADINHO,475.51,604.62,308,0,308,576.02,67.57,,12/12/2004
19069,MACHADINHO,475.63,575.69,474,0,474,595.7,68.4,,13/12/2004
19069,MACHADINHO,475.49,496.35,615,0,615,546.04,67.43,,14/12/2004
19069,MACHADINHO,475.2,433.24,679,0,679,476.62,65.42,,15/12/2004
19069,MACHADINHO,474.95,420.13,632,0,632,431.21,63.69,,16/12/2004
19069,MACHADINHO,474.61,383.85,672,0,672,397.58,61.33,,17/12/2004
19069,MACHADINHO,474.36,405.12,617,0,617,398.64,59.59,,18/12/2004
19069,MACHADINHO,474.11,394.14,606,0,606,405.29,57.86,,19/12/2004
19069,MACHADINHO,473.93,385.28,536,0,536,388.75,56.63,,20/12/2004
19069,MACHADINHO,473.75,373.19,521,0,521,366.86,55.42,,21/12/2004
19069,MACHADINHO,473.63,314.46,413,0,413,339,54.78,,22/12/2004
19069,MACHADINHO,473.42,277.55,450,0,450,315.58,53.37,,23/12/2004
19069,MACHADINHO,473.36,307.73,357,0,357,303.52,52.8,,24/12/2004
19069,MACHADINHO,473.29,267.52,325,0,325,312.91,52.33,,25/12/2004
19069,MACHADINHO,473.26,289.36,314,0,314,332.99,52.12,,26/12/2004
19069,MACHADINHO,473.17,296.1,370,0,370,332.15,51.52,,27/12/2004
19069,MACHADINHO,473.08,245.09,319,0,319,317.99,50.91,,28/12/2004
19069,MACHADINHO,472.99,241.1,315,0,315,297.12,50.31,,29/12/2004
19069,MACHADINHO,472.87,227.46,326,0,326,267.59,49.5,,30/12/2004
19069,MACHADINHO,472.75,215.46,314,0,314,242.91,48.7,,31/12/2004
19069,MACHADINHO,472.6,193,316,0,316.1,219.95,47.69,,01/01/2005
19069,MACHADINHO,472.45,195,318,0,317.9,213.78,46.68,,02/01/2005
19069,MACHADINHO,472.24,200,372,0,372.2,215.25,45.27,,03/01/2005
19069,MACHADINHO,472.13,228,318,0,318.4,202.83,44.53,,04/01/2005
19069,MACHADINHO,471.98,200,323,0,323,192.83,43.53,,05/01/2005
19069,MACHADINHO,471.83,201,320,0,320,198.81,42.55,,06/01/2005
19069,MACHADINHO,471.71,220,316,0,315.7,215.19,41.77,,07/01/2005
19069,MACHADINHO,471.6,231,318,0,318,224.8,41.05,,08/01/2005
19069,MACHADINHO,471.5,238,318,0,318,238.04,40.4,,09/01/2005
19069,MACHADINHO,471.58,385,322,0,321.5,281.93,40.92,,10/01/2005
19069,MACHADINHO,471.85,536,321,0,321,433.02,42.68,,11/01/2005
19069,MACHADINHO,472.31,693,319,0,319,641.65,45.74,,12/01/2005
19069,MACHADINHO,472.59,550,320,0,320.2,655.68,47.62,,13/01/2005
19069,MACHADINHO,472.77,463,315,0,315,553.34,48.83,,14/01/2005
19069,MACHADINHO,472.9,426,319,0,318.8,472.42,49.7,,15/01/2005
19069,MACHADINHO,473,403,321,0,320.9,422.99,50.38,,16/01/2005
19069,MACHADINHO,473.07,381,323,0,323,401.61,50.85,,17/01/2005
19069,MACHADINHO,473.03,356,388,0,388.4,383.75,50.58,,18/01/2005
19069,MACHADINHO,473.05,332,316,0,315.7,350.21,50.71,,19/01/2005
19069,MACHADINHO,472.96,266,340,0,340,296.28,50.11,,20/01/2005
19069,MACHADINHO,472.81,250,374,0,373.5,243.78,49.1,,21/01/2005
19069,MACHADINHO,472.63,173,321,0,321,207.29,47.89,,22/01/2005
19069,MACHADINHO,472.44,160,316,0,315.6,188.24,46.61,,23/01/2005
19069,MACHADINHO,472.37,263,321,0,321,198.23,46.14,,24/01/2005
19069,MACHADINHO,472.51,445,331,0,330.5,340.31,47.08,,25/01/2005
19069,MACHADINHO,473.02,733,314,0,314,603,50.51,,26/01/2005
19069,MACHADINHO,473.42,662,334,0,333.5,708.41,53.2,,27/01/2005
19069,MACHADINHO,473.64,520,339,0,338.9,630.74,54.68,,28/01/2005
19069,MACHADINHO,473.76,411,312,0,312,493.16,55.48,,29/01/2005
19069,MACHADINHO,473.8,345,312,0,312,386,55.75,,30/01/2005
19069,MACHADINHO,473.72,313,379,0,378.7,315.74,55.22,,31/01/2005
19069,MACHADINHO,473.55,250,390,0,390,243.87,54.07,,01/02/2005
19069,MACHADINHO,473.2,260,547,0,547.1,215.26,51.72,,02/02/2005
19069,MACHADINHO,472.96,246,443,0,443,201.26,50.11,,03/02/2005
19069,MACHADINHO,472.73,231,420,0,420,190.98,48.56,,04/02/2005
19069,MACHADINHO,472.56,188,327,0,343.66,186.73,47.42,,05/02/2005
19069,MACHADINHO,472.41,196,319,0,334.74,190.77,46.41,,06/02/2005
19069,MACHADINHO,472.24,185,325,0,341.25,187.81,45.27,,07/02/2005
19069,MACHADINHO,472.07,179,319,0,334.64,174.32,44.13,,08/02/2005
19069,MACHADINHO,471.88,164,317,0,332.96,160.85,42.88,,09/02/2005
19069,MACHADINHO,471.69,167,318,0,334,150.5,41.64,,10/02/2005
19069,MACHADINHO,471.46,149,332,0,348.08,141.91,40.14,,11/02/2005
19069,MACHADINHO,471.18,156,379,0,397.95,136.84,38.32,,12/02/2005
19069,MACHADINHO,470.97,154,321,0,337.05,133.15,36.96,,13/02/2005
19069,MACHADINHO,470.73,143,333,0,349.96,128.51,35.4,,14/02/2005
19069,MACHADINHO,470.48,125,323,0,339.46,127.88,33.77,,15/02/2005
19069,MACHADINHO,470.24,140,331,0,347.66,143.85,32.21,,16/02/2005
19069,MACHADINHO,470.09,154,273,0,286.54,170.94,31.23,,17/02/2005
19069,MACHADINHO,469.94,156,273,0,287.07,175.37,30.27,,18/02/2005
19069,MACHADINHO,469.78,150,273,0,286.54,162.14,29.26,,19/02/2005
19069,MACHADINHO,469.61,144,275,0,288.75,172.84,28.19,,20/02/2005
19069,MACHADINHO,469.52,211,280,0,294,214.29,27.63,,21/02/2005
19069,MACHADINHO,469.43,202,271,0,284.34,240.12,27.06,,22/02/2005
19069,MACHADINHO,469.3,172,272,0,285.92,212.19,26.24,,23/02/2005
19069,MACHADINHO,469.1,156,310,0,325.5,173.49,24.98,,24/02/2005
19069,MACHADINHO,468.91,145,292,0,306.18,158.84,23.79,,25/02/2005
19069,MACHADINHO,468.77,167,275,0,288.75,168.67,22.91,,26/02/2005
19069,MACHADINHO,468.66,190,275,0,288.75,200.99,22.21,,27/02/2005
19069,MACHADINHO,468.57,206,275,0,288.75,229.88,21.65,,28/02/2005
19069,MACHADINHO,468.46,191,276,0,289.8,219.89,20.95,,01/03/2005
19069,MACHADINHO,468.33,176,276,0,289.27,186.2,20.14,,02/03/2005
19069,MACHADINHO,468.16,146,277,0,291.06,161.25,19.07,,03/03/2005
19069,MACHADINHO,467.96,126,279,0,292.53,146.78,17.82,,04/03/2005
19069,MACHADINHO,467.75,121,277,0,291.27,134.8,16.54,,05/03/2005
19069,MACHADINHO,467.52,106,277,0,290.85,122.94,15.14,,06/03/2005
19069,MACHADINHO,467.29,106,277,0,290.74,113.59,13.74,,07/03/2005
19069,MACHADINHO,467.05,100,279,0,292.95,106.21,12.28,,08/03/2005
19069,MACHADINHO,466.79,86,279,0,292.95,100.54,10.69,,09/03/2005
19069,MACHADINHO,466.5,64,280,0,293.58,96.78,8.93,,10/03/2005
19069,MACHADINHO,466.13,7,282,0,296.1,94.63,6.75,,11/03/2005
19069,MACHADINHO,465.85,77,282,0,296.1,93.83,5,,12/03/2005
19069,MACHADINHO,465.71,182,283,0,297.15,103.58,4.18,,13/03/2005
19069,MACHADINHO,465.68,261,283,0,297.15,203.56,4,,14/03/2005
19069,MACHADINHO,466.15,623,281,0,295.05,399.85,6.8,,15/03/2005
19069,MACHADINHO,466.25,356,281,0,295.21,451.93,7.4,,16/03/2005
19069,MACHADINHO,466.23,266,281,0,294.75,340.11,7.28,,17/03/2005
19069,MACHADINHO,466.22,273,281,0,294.9,270.58,7.22,,18/03/2005
19069,MACHADINHO,466.17,243,280,0,294.21,242.43,6.92,,19/03/2005
19069,MACHADINHO,466.1,228,280,0,294.35,213.11,6.49,,20/03/2005
19069,MACHADINHO,465.89,127,281,0,294.55,177.24,5.24,,21/03/2005
19069,MACHADINHO,465.75,180,281,0,294.7,156.69,4.41,,22/03/2005
19069,MACHADINHO,465.69,234,277,0,291.3,186.39,4.06,,23/03/2005
19069,MACHADINHO,465.93,454,281,0,295,336.99,4.24,,24/03/2005
19069,MACHADINHO,466.2,479,280,0,293.94,544.43,7.21,,25/03/2005
19069,MACHADINHO,466.58,554,272,0,285.08,541.4,9,,26/03/2005
19069,MACHADINHO,466.63,311,274,0,287.74,372.99,9.72,,27/03/2005
19069,MACHADINHO,466.61,257,272,0,285.3,278.16,9.47,,28/03/2005
19069,MACHADINHO,466.51,196,270,0,283.76,236.4,8.99,,29/03/2005
19069,MACHADINHO,466.4,187,269,0,282.46,206.22,8.32,,30/03/2005
19069,MACHADINHO,466.3,202,276,0,289.73,183.93,7.71,,31/03/2005
19069,MACHADINHO,466.28,265,280,0,280.12,248.72,7.59,,01/04/2005
19069,MACHADINHO,468.16,1678,275,0,275.26,533.13,19.07,,02/04/2005
19069,MACHADINHO,470.03,1738,299,0,298.85,1390.08,41.23,,03/04/2005
19069,MACHADINHO,473.66,3414,485,0,484.59,2604.84,54.81,,04/04/2005
19069,MACHADINHO,474.77,1529,597,0,597,2306.49,62.44,,05/04/2005
19069,MACHADINHO,475.51,1154,527,0,527.13,1532.07,67.57,,06/04/2005
19069,MACHADINHO,475.69,914,762,0,761.74,1174.91,68.82,,07/04/2005
19069,MACHADINHO,475.8,864,771,0,770.8,975.01,69.58,,08/04/2005
19069,MACHADINHO,475.88,945,877,0,876.86,923.26,70.13,,09/04/2005
19069,MACHADINHO,476.04,877,740,0,740.16,994.32,71.25,,10/04/2005
19069,MACHADINHO,475.75,721,968,0,968.34,935.35,69.23,,11/04/2005
19069,MACHADINHO,475.42,601,881,0,881,749.44,66.94,,12/04/2005
19069,MACHADINHO,475.46,693,659,0,659.42,618.46,67.22,,13/04/2005
19069,MACHADINHO,475.99,921,472,0,471.83,577.86,70.9,,14/04/2005
19069,MACHADINHO,476.29,761,499,0,498.94,574.74,73.04,,15/04/2005
19069,MACHADINHO,476.56,663,427,0,426.73,603.44,74.97,,16/04/2005
19069,MACHADINHO,476.76,528,353,0,352.76,592.33,76.4,,17/04/2005
19069,MACHADINHO,476.54,492,684,0,684.33,503.15,74.83,,18/04/2005
19069,MACHADINHO,476.28,435,662,0,661.85,407.11,72.97,,19/04/2005
19069,MACHADINHO,476.11,450,599,0,598.65,384.5,71.75,,20/04/2005
19069,MACHADINHO,476.12,371,362,0,361.96,406.68,71.83,,21/04/2005
19069,MACHADINHO,476.1,375,393,0,392.83,433.68,71.68,,22/04/2005
19069,MACHADINHO,476.1,344,344,0,343.85,408.1,71.68,,23/04/2005
19069,MACHADINHO,476.12,324,306,0,306.08,381.31,71.83,,24/04/2005
19069,MACHADINHO,475.84,530,770,0,770.18,458.74,69.86,,25/04/2005
19069,MACHADINHO,475.94,555,470,0,470.17,807.73,70.55,,26/04/2005
19069,MACHADINHO,475.94,462,462,0,461.57,764.21,70.55,,27/04/2005
19069,MACHADINHO,475.84,420,505,0,505.17,593.1,69.86,,28/04/2005
19069,MACHADINHO,475.77,362,422,0,421.53,504.44,69.37,,29/04/2005
19069,MACHADINHO,475.79,355,338,0,338.35,456.96,69.51,,30/04/2005
19069,MACHADINHO,475.85,345,294,0,294.44,391.45,69.93,,01/05/2005
19069,MACHADINHO,475.83,306,323,0,322.71,369.05,69.79,,02/05/2005
19069,MACHADINHO,475.81,295,312,0,312.34,346.05,69.65,,03/05/2005
19069,MACHADINHO,475.74,268,327,0,327.28,317.6,69.16,,04/05/2005
19069,MACHADINHO,475.66,248,315,0,315.34,291.83,68.61,,05/05/2005
19069,MACHADINHO,475.57,235,312,0,311.74,273.72,67.99,,06/05/2005
19069,MACHADINHO,475.48,240,316,0,316.18,262.26,67.36,,07/05/2005
19069,MACHADINHO,475.37,238,332,0,331.64,256.82,66.6,,08/05/2005
19069,MACHADINHO,475.31,270,320,0,320.43,259.2,66.18,,09/05/2005
19069,MACHADINHO,475.31,361,361,0,361.17,275.02,66.18,,10/05/2005
19069,MACHADINHO,475.36,423,381,0,380.52,330.78,66.53,,11/05/2005
19069,MACHADINHO,475.55,484,323,0,323.27,449.39,67.85,,12/05/2005
19069,MACHADINHO,475.87,663,392,0,391.7,626.21,70.07,,13/05/2005
19069,MACHADINHO,476.15,602,361,0,360.7,772.07,72.04,,14/05/2005
19069,MACHADINHO,476.3,482,351,0,350.65,652.18,73.11,,15/05/2005
19069,MACHADINHO,476.38,418,348,0,348.46,516.05,73.68,,16/05/2005
19069,MACHADINHO,476.41,400,374,0,374.19,459.57,73.9,,17/05/2005
19069,MACHADINHO,478.28,2426,784,63,721.14,1053.97,87.33,,18/05/2005
19069,MACHADINHO,479.52,9140,8024,7057,966.71,3984.08,96.46,,19/05/2005
19069,MACHADINHO,479.1,8526,8904,7670,1234.47,7426.97,93.73,,20/05/2005
19069,MACHADINHO,479.57,5564,5141,3986,1154.06,7353.82,97.02,,21/05/2005
19069,MACHADINHO,479.77,4408,4228,3120,1107.93,5662.15,98.31,,22/05/2005
19069,MACHADINHO,479.94,3118,2965,1774,1191.09,4470.53,99.56,,23/05/2005
19069,MACHADINHO,479.91,2715,2741,1559,1182.16,3375.27,99.34,,24/05/2005
19069,MACHADINHO,480,2638,2557,1420,1136.73,2798.14,100,,25/05/2005
19069,MACHADINHO,480,2184,2184,1075,1108.22,2616.62,100,,26/05/2005
19069,MACHADINHO,479.91,1803,1884,785,1098.79,2304.97,99.66,,27/05/2005
19069,MACHADINHO,479.91,1528,1528,420,1107.6,1955.01,100,,28/05/2005
19069,MACHADINHO,479.93,1382,1364,200,1164.18,1687.2,99.72,,29/05/2005
19069,MACHADINHO,479.89,1259,1295,314,980.61,1458.41,99.19,,30/05/2005
19069,MACHADINHO,479.98,1173,1092,0,1091.87,1285.5,99.78,,31/05/2005
19069,MACHADINHO,479.89,1079,1160,0,1160.27,1138.41,99.19,,01/06/2005
19069,MACHADINHO,479.9,1035,1026,0,1025.58,1064.64,99.26,,02/06/2005
19069,MACHADINHO,479.89,971,980,0,980.4,996.43,99.19,,03/06/2005
19069,MACHADINHO,479.85,902,938,0,937.64,933.76,98.9,,04/06/2005
19069,MACHADINHO,479.85,854,854,0,854.49,869.47,98.9,,05/06/2005
19069,MACHADINHO,479.88,827,800,0,799.64,808.12,99.12,,06/06/2005
19069,MACHADINHO,479.74,756,882,0,882.31,741.64,98.08,,07/06/2005
19069,MACHADINHO,479.61,684,801,0,800.91,657.03,97.13,,08/06/2005
19069,MACHADINHO,479.33,568,821,0,820.51,563,95.06,,09/06/2005
19069,MACHADINHO,479,491,788,0,787.93,488.93,92.63,,10/06/2005
19069,MACHADINHO,478.89,464,563,0,563.12,448.98,91.82,,11/06/2005
19069,MACHADINHO,478.93,703,667,0,667.15,474.28,92.12,,12/06/2005
19069,MACHADINHO,479.17,1244,1028,0,1028.32,687.44,93.89,,13/06/2005
19069,MACHADINHO,479.64,2106,1683,513,1169.79,1391.48,97.35,,14/06/2005
19069,MACHADINHO,479.6,2543,2579,1369,1210.76,2528.71,97.05,,15/06/2005
19069,MACHADINHO,479.74,2780,2653,1441,1212.45,3112.67,98.08,,16/06/2005
19069,MACHADINHO,480,3656,3422,2159,1263,3127.24,100,,17/06/2005
19069,MACHADINHO,479.88,4619,4727,3447,1280.4,3567.98,99.12,,18/06/2005
19069,MACHADINHO,479.86,3406,3424,2312,1111.85,3989.84,98.97,,19/06/2005
19069,MACHADINHO,479.81,2451,2496,1321,1175.51,3454.93,98.6,,20/06/2005
19069,MACHADINHO,479.84,1891,1864,624,1240.45,2468.4,98.82,,21/06/2005
19069,MACHADINHO,479.92,1561,1489,277,1211.97,1832.21,99.41,,22/06/2005
19069,MACHADINHO,479.93,1326,1317,159,1157.79,1483.23,99.48,,23/06/2005
19069,MACHADINHO,479.95,1159,1141,51,1089.68,1252.09,99.63,,24/06/2005
19069,MACHADINHO,479.85,1036,1126,51,1074.67,1085.2,98.9,,25/06/2005
19069,MACHADINHO,479.89,913,877,51,825.95,953.18,99.19,,26/06/2005
19069,MACHADINHO,479.81,849,921,23,898.02,850.03,98.6,,27/06/2005
19069,MACHADINHO,479.85,789,753,0,752.78,781.94,98.9,,28/06/2005
19069,MACHADINHO,479.84,738,747,0,746.62,741.1,98.82,,29/06/2005
19069,MACHADINHO,479.83,691,700,0,700.34,706.66,98.75,,30/06/2005
19069,MACHADINHO,479.82,652,661,0,660.69,650.25,98.67,,01/07/2005
19069,MACHADINHO,479.7,619,727,0,726.5,596.75,97.79,,02/07/2005
19069,MACHADINHO,479.79,567,486,0,485.62,552.72,98.45,,03/07/2005
19069,MACHADINHO,479.8,548,539,0,539.18,522.04,98.53,,04/07/2005
19069,MACHADINHO,479.8,508,508,0,507.86,520.19,98.53,,05/07/2005
19069,MACHADINHO,479.71,418,499,0,498.52,585.01,97.86,,06/07/2005
19069,MACHADINHO,479.79,380,308,0,307.58,637.42,98.45,,07/07/2005
19069,MACHADINHO,479.85,344,291,0,290.54,608.9,98.88,,08/07/2005
19069,MACHADINHO,479.88,352,325,0,325.38,553.84,99.12,,09/07/2005
19069,MACHADINHO,479.81,365,428,0,428.06,515.59,98.6,,10/07/2005
19069,MACHADINHO,479.84,316,289,0,288.93,475.61,98.82,,11/07/2005
19069,MACHADINHO,479.84,294,294,0,294.2,438.29,98.82,,12/07/2005
19069,MACHADINHO,479.81,296,323,0,323.31,409.99,98.6,,13/07/2005
19069,MACHADINHO,479.77,272,308,0,307.78,387.26,98.31,,14/07/2005
19069,MACHADINHO,479.72,245,290,0,290.28,367.66,97.94,,15/07/2005
19069,MACHADINHO,479.75,318,291,0,290.85,373.97,98.16,,16/07/2005
19069,MACHADINHO,479.85,618,528,0,527.9,610.09,98.9,,17/07/2005
19069,MACHADINHO,479.89,716,680,0,679.65,1326.03,99.19,,18/07/2005
19069,MACHADINHO,479.77,621,729,0,729.36,1704.14,98.31,,19/07/2005
19069,MACHADINHO,479.58,491,662,0,661.8,1231.09,96.91,,20/07/2005
19069,MACHADINHO,479.21,490,823,0,823.48,862.77,94.18,,21/07/2005
19069,MACHADINHO,479.18,706,733,0,733.3,840.39,93.96,,22/07/2005
19069,MACHADINHO,479.53,1110,795,0,795.37,1313.34,96.54,,23/07/2005
19069,MACHADINHO,479.8,1164,921,0,921.33,2048.68,98.53,,24/07/2005
19069,MACHADINHO,479.94,991,864,0,864.49,2110.83,99.56,,25/07/2005
19069,MACHADINHO,479.99,858,813,0,812.9,1641.12,99.93,,26/07/2005
19069,MACHADINHO,479.91,751,823,0,823.22,1281.35,99.34,,27/07/2005
19069,MACHADINHO,479.93,664,646,0,645.62,1060.7,99.48,,28/07/2005
19069,MACHADINHO,479.85,628,700,0,699.97,920.98,98.9,,29/07/2005
19069,MACHADINHO,479.91,568,514,0,513.53,829.01,99.34,,30/07/2005
19069,MACHADINHO,479.9,521,530,0,530.45,759.31,99.26,,31/07/2005
19069,MACHADINHO,479.91,538,529,0,529,748.71,99.34,,01/08/2005
19069,MACHADINHO,479.68,468,675,0,675.03,708.55,97.64,,02/08/2005
19069,MACHADINHO,479.71,410,383,0,382.7,636.84,97.86,,03/08/2005
19069,MACHADINHO,479.71,350,350,0,350.08,573.5,97.86,,04/08/2005
19069,MACHADINHO,479.69,326,344,0,344.22,523.36,97.72,,05/08/2005
19069,MACHADINHO,479.67,301,319,0,319.42,484.09,97.57,,06/08/2005
19069,MACHADINHO,479.64,272,299,0,298.65,452.87,97.35,,07/08/2005
19069,MACHADINHO,479.63,324,333,0,332.75,452.85,97.27,,08/08/2005
19069,MACHADINHO,479.67,346,310,0,309.63,547.14,97.57,,09/08/2005
19069,MACHADINHO,479.76,438,357,0,356.81,1096.47,98.23,,10/08/2005
19069,MACHADINHO,479.86,529,439,0,438.52,1972.06,98.97,,11/08/2005
19069,MACHADINHO,479.83,490,516,0,516.48,2059.06,98.75,,12/08/2005
19069,MACHADINHO,479.81,455,473,0,473.32,1389.97,98.6,,13/08/2005
19069,MACHADINHO,479.83,449,431,0,431.19,962.17,98.75,,14/08/2005
19069,MACHADINHO,479.85,411,393,0,392.81,778.36,98.9,,15/08/2005
19069,MACHADINHO,479.91,424,370,0,369.93,691.74,99.34,,16/08/2005
19069,MACHADINHO,479.86,392,437,0,437.38,625.3,98.97,,17/08/2005
19069,MACHADINHO,479.92,367,313,0,313.04,572.09,99.41,,18/08/2005
19069,MACHADINHO,479.84,333,405,0,405.35,551.38,98.82,,19/08/2005
19069,MACHADINHO,479.78,285,339,0,339.03,533.63,98.38,,20/08/2005
19069,MACHADINHO,479.69,264,345,0,345.09,492.62,97.72,,21/08/2005
19069,MACHADINHO,479.59,263,353,0,353.36,448.17,96.98,,22/08/2005
19069,MACHADINHO,479.51,239,311,0,310.82,420.27,96.39,,23/08/2005
19069,MACHADINHO,479.49,320,338,0,337.69,432.58,96.24,,24/08/2005
19069,MACHADINHO,479.5,305,296,0,296.18,553.04,96.32,,25/08/2005
19069,MACHADINHO,479.52,312,294,0,293.69,750.08,96.46,,26/08/2005
19069,MACHADINHO,479.51,294,303,0,302.86,662.02,96.39,,27/08/2005
19069,MACHADINHO,479.47,255,291,0,291.4,549.33,96.1,,28/08/2005
19069,MACHADINHO,479.38,212,293,0,292.94,476.82,95.43,,29/08/2005
19069,MACHADINHO,479.44,524,470,0,469.73,683.57,95.88,,30/08/2005
19069,MACHADINHO,479.89,1672,1267,453,813.64,2253.92,99.19,,31/08/2005
19069,MACHADINHO,479.8,2331,2412,1577,834.37,4262.22,98.53,,01/09/2005
19069,MACHADINHO,480,2132,1952,894,1058.21,5200.84,100,,02/09/2005
19069,MACHADINHO,479.91,1718,1799,587,1212.7,4323.43,99.34,,03/09/2005
19069,MACHADINHO,479.85,2738,2792,1591,1200.44,3063.13,98.9,,04/09/2005
19069,MACHADINHO,479.9,3620,3575,2363,1211.58,3703.75,99.26,,05/09/2005
19069,MACHADINHO,479.98,2813,2741,1529,1212.26,4500.31,99.85,,06/09/2005
19069,MACHADINHO,479.92,2104,2158,1052,1106.26,3899.76,99.41,,07/09/2005
19069,MACHADINHO,479.83,1719,1800,641,1159.53,2863.81,98.75,,08/09/2005
19069,MACHADINHO,479.55,1519,1771,545,1226.65,2256.88,96.69,,09/09/2005
19069,MACHADINHO,479.5,1336,1381,318,1063.17,1904.28,96.32,,10/09/2005
19069,MACHADINHO,479.58,1334,1262,318,944.1,1716.25,96.91,,11/09/2005
